FID,objectid,cod_origem,nome_orige,nivel_orig,classe_ori,multipolar,cod_destin,nome_desti,nivel_dest,classe_des,cod_1a,nome_1a,cod_1b,mome_1b,cod_1c,nome_1c,cod_2a,nome_2a,cod_2b,nome_2b,cod_2c,nome_2c,cod_3a,nome_3a,cod_3b,nome_3b,cod_4a,nome_4a,cod_4b,nome_4b,cod_s1,nome_s1,nivel_s1,cod_s2,nome_s2,nivel_s2,cod_s3,nome_s3,nivel_s3,cod_s4,nome_s4,nivel_s4,cod_s5,nome_s5,nivel_s5,cod_s6,nome_s6,nivel_s6,the_geom
RedeUrbanaSintese_Regic2007.1649,1649,410685,Cruzmaltina,5,Centro Local,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.45949400611244 -24.013476555470817, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1650,1650,411210,Jandaia do Sul,4a,Centro de Zona A,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.643493870598164 -23.603474385471, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1651,1651,411310,Kaloré,5,Centro Local,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.66849486881717 -23.817475130705937, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1652,1652,411490,Marilândia do Sul,5,Centro Local,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.308491825046794 -23.745476002676845, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1653,1653,411575,Mauá da Serra,5,Centro Local,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.229491801391866 -23.90147686161463, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1654,1654,411729,Novo Itacolomi,5,Centro Local,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.507493430589705 -23.76447544236639, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1655,1655,412210,Rio Bom,5,Centro Local,não,410140,Apucarana,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,410140,Apucarana,0,,0,,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410140,Apucarana,3a,0,,,,,,,,,"MULTILINESTRING ((-51.41149268366123 -23.762475740752738, -51.46149227926689 -23.55147476073151))"
RedeUrbanaSintese_Regic2007.1656,1656,411965,Pitangueiras,5,Centro Local,não,410150,Arapongas,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410150,Arapongas,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410150,Arapongas,4a,0,,,,,,,,,"MULTILINESTRING ((-51.58649205584875 -23.23147311285327, -51.42449150456843 -23.419474360595576))"
RedeUrbanaSintese_Regic2007.5253,5253,130110,Careiro,5,Centro Local,não,130260,ACP de Manaus,1c,Metrópole,,,0,,130260,ACP de Manaus,0,,0,,0,,0,,0,,0,,0,,130260,ACP de Manaus,1c,0,,,0,,,0,,,,,,,,,"MULTILINESTRING ((-60.36950975628364 -3.768365976618208, -60.02550741334793 -3.102362664764577))"
RedeUrbanaSintese_Regic2007.1657,1657,240375,Fernando Pedroza,5,Centro Local,não,240020,Açu,3b,Centro Subregional B,,,0,,230440,ACP de Fortaleza,240810,ACP de Natal,0,,240800,Mossoró,0,,240020,Açu,0,,0,,230440,ACP de Fortaleza,1c,240810,ACP de Natal,2a,240800,Mossoró,2c,240020,Açu,3b,,,,,,,"MULTILINESTRING ((-36.531333769619316 -5.697393500168251, -36.90933705376939 -5.577392315924444))"
RedeUrbanaSintese_Regic2007.1658,1658,412270,Sabáudia,5,Centro Local,não,410150,Arapongas,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410150,Arapongas,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410150,Arapongas,4a,0,,,,,,,,,"MULTILINESTRING ((-51.553492122822774 -23.318473557934112, -51.42449150456843 -23.419474360595576))"
RedeUrbanaSintese_Regic2007.1659,1659,411100,Itambaracá,5,Centro Local,não,410240,Bandeirantes,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410240,Bandeirantes,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410240,Bandeirantes,4a,0,,,,,,,,,"MULTILINESTRING ((-50.40648215798007 -23.01847589930653, -50.36848218848689 -23.11047639333014))"
RedeUrbanaSintese_Regic2007.1660,1660,410170,Araruna,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.49650161594314 -23.932472885451954, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1661,1661,410250,Barbosa Ferraz,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.01249831714073 -24.030474830060054, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1662,1662,410300,Boa Esperança,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.78950503652578 -24.242473061375915, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1663,1663,410390,Campina da Lagoa,4b,Centro de Zona B,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.79950650710425 -24.592474291793263, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1664,1664,410655,Corumbataí do Sul,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.12049941574046 -24.101474743883845, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1665,1665,410755,Farol,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.623503227836615 -24.100473090344952, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1666,1666,410770,Fênix,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-51.97949762696026 -23.916474506595005, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.2417,2417,120043,Santa Rosa do Purus,5,Centro Local,não,120040,Rio Branco,2c,Capital Regional C,,,0,,,,0,,110020,Porto Velho,120040,Rio Branco,0,,0,,0,,0,,110020,Porto Velho,2b,120040,Rio Branco,2c,0,,,0,,,,,,,,,"MULTILINESTRING ((-70.49356625412219 -9.433377892763957, -67.8105553800291 -9.975383952692775))"
RedeUrbanaSintese_Regic2007.1667,1667,410860,Goioerê,4b,Centro de Zona B,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-53.02850660646647 -24.185472060768237, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1668,1668,251360,Santana dos Garrotes,5,Centro Local,não,251130,Piancó,4b,Centro de Zona B,,,0,,261160,ACP de Recife,250750,ACP de João Pessoa,250400,ACP de Campina Grande,0,,251080,Patos,0,,0,,251130,Piancó,261160,ACP de Recife,1c,250750,ACP de João Pessoa,2a,250400,ACP de Campina Grande,2b,251080,Patos,3a,251130,Piancó,4b,,,,"MULTILINESTRING ((-37.9863477606914 -7.38440581982181, -37.92934711728653 -7.198404427371566))"
RedeUrbanaSintese_Regic2007.1669,1669,240375,Fernando Pedroza,5,Centro Local,sim,240020,Açu,3b,Centro Subregional B,,,0,,261160,ACP de Recife,240810,ACP de Natal,0,,240800,Mossoró,0,,240020,Açu,0,,0,,261160,ACP de Recife,1c,240810,ACP de Natal,2a,240800,Mossoró,2c,240020,Açu,3b,,,,,,,"MULTILINESTRING ((-36.531333769619316 -5.697393500168251, -36.90933705376939 -5.577392315924444))"
RedeUrbanaSintese_Regic2007.1670,1670,411080,Iretama,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.106500571915475 -24.42447599189607, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1671,1671,411220,Janiópolis,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.782504590402674 -24.142472720615952, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1672,1672,411295,Juranda,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.84350614940941 -24.42047352573442, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1673,1673,411373,Luiziana,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.276501326236684 -24.28647492032003, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1674,1674,411400,Mamborê,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.53050338438668 -24.319474201746928, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1675,1675,411680,Nova Cantu,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.56950509217835 -24.673475356307282, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1676,1676,411727,Nova Tebas,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-51.945499394307745 -24.43847657531123, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.2394,2394,110143,Nova União,5,Centro Local,não,110012,Ji-Paraná,3a,Centro Subregional A,,,0,,,,0,,110020,Porto Velho,0,,110012,Ji-Paraná,0,,0,,0,,110020,Porto Velho,2b,110012,Ji-Paraná,3a,0,,,0,,,,,,,,,"MULTILINESTRING ((-62.56153040343349 -10.904396256503368, -61.944526937325186 -10.882397230212723))"
RedeUrbanaSintese_Regic2007.1677,1677,411880,Peabiru,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.34350038472344 -23.91347331341518, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1678,1678,412110,Quinta do Sol,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.130498532597194 -23.85247377540847, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1679,1679,412250,Roncador,4b,Centro de Zona B,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.27550257406822 -24.60347608751379, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1680,1680,240470,Ipanguaçu,5,Centro Local,não,240020,Açu,3b,Centro Subregional B,,,0,,230440,ACP de Fortaleza,240810,ACP de Natal,0,,240800,Mossoró,0,,240020,Açu,0,,0,,230440,ACP de Fortaleza,1c,240810,ACP de Natal,2a,240800,Mossoró,2c,240020,Açu,3b,,,,,,,"MULTILINESTRING ((-36.85533653104029 -5.498391710891738, -36.90933705376939 -5.577392315924444))"
RedeUrbanaSintese_Regic2007.1681,1681,412720,Terra Boa,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.44450059261629 -23.768472442571692, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1682,1682,412800,Ubiratã,5,Centro Local,não,410430,Campo Mourão,3a,Centro Subregional A,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,410430,Campo Mourão,0,,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410430,Campo Mourão,3a,0,,,,,,,,,"MULTILINESTRING ((-52.988507741960156 -24.545473488130714, -52.383501202181456 -24.046473678631326))"
RedeUrbanaSintese_Regic2007.1683,1683,411900,Pérola d'Oeste,5,Centro Local,não,410450,Capanema,4b,Centro de Zona B,,,0,,410690,ACP de Curitiba,0,,410480,Cascavel,0,,0,,0,,0,,410450,Capanema,410690,ACP de Curitiba,1c,410480,Cascavel,2b,410450,Capanema,4b,0,,,,,,,,,"MULTILINESTRING ((-53.74051873907914 -25.824475263632937, -53.809518593790806 -25.672474517096024))"
RedeUrbanaSintese_Regic2007.1684,1684,412627,Saudade do Iguaçu,5,Centro Local,não,410540,Chopinzinho,4b,Centro de Zona B,,,0,,410690,ACP de Curitiba,0,,0,,0,,411850,Pato Branco,0,,0,,410540,Chopinzinho,410690,ACP de Curitiba,1c,411850,Pato Branco,3a,410540,Chopinzinho,4b,0,,,,,,,,,"MULTILINESTRING ((-52.61950970112903 -25.694478785239465, -52.523509658160634 -25.85647967959039))"
RedeUrbanaSintese_Regic2007.1685,1685,412665,Sulina,5,Centro Local,não,410540,Chopinzinho,4b,Centro de Zona B,,,0,,410690,ACP de Curitiba,0,,0,,0,,411850,Pato Branco,0,,0,,410540,Chopinzinho,410690,ACP de Curitiba,1c,411850,Pato Branco,3a,410540,Chopinzinho,4b,0,,,,,,,,,"MULTILINESTRING ((-52.72251052204418 -25.70247845211324, -52.523509658160634 -25.85647967959039))"
RedeUrbanaSintese_Regic2007.1686,1686,410910,Guaporema,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.77950149944765 -23.343469765777943, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1687,1687,411040,Indianópolis,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.69650137922179 -23.4764705327997, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1688,1688,411240,Japurá,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.553500282245224 -23.470470969345932, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1689,1689,411300,Jussara,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.46950022113138 -23.62147180925492, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1690,1690,412260,Rondon,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.761501620551584 -23.411470079359113, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1691,1691,240470,Ipanguaçu,5,Centro Local,sim,240020,Açu,3b,Centro Subregional B,,,0,,261160,ACP de Recife,240810,ACP de Natal,0,,240800,Mossoró,0,,240020,Açu,0,,0,,261160,ACP de Recife,1c,240810,ACP de Natal,2a,240800,Mossoró,2c,240020,Açu,3b,,,,,,,"MULTILINESTRING ((-36.85533653104029 -5.498391710891738, -36.90933705376939 -5.577392315924444))"
RedeUrbanaSintese_Regic2007.1692,1692,412555,São Manoel do Paraná,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.64450071384874 -23.403470425271887, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1693,1693,412610,São Tomé,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.59150082539874 -23.538471104004337, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1694,1694,412680,Tapejara,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.873503685153246 -23.733470918121824, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1695,1695,412720,Terra Boa,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.44450059261629 -23.768472442571692, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1696,1696,412790,Tuneiras do Oeste,5,Centro Local,não,410550,Cianorte,3b,Centro Subregional B,,,0,,410690,ACP de Curitiba,0,,411520,ACP de Maringá,0,,0,,410550,Cianorte,0,,0,,410690,ACP de Curitiba,1c,411520,ACP de Maringá,2b,410550,Cianorte,3b,0,,,,,,,,,"MULTILINESTRING ((-52.87650424011947 -23.87147141733518, -52.605501405188654 -23.66347152745825))"
RedeUrbanaSintese_Regic2007.1697,1697,410600,Congonhinhas,5,Centro Local,não,410640,Cornélio Procópio,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410640,Cornélio Procópio,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410640,Cornélio Procópio,4a,0,,,,,,,,,"MULTILINESTRING ((-50.554485240892724 -23.551477610209318, -50.647484622360174 -23.181475827976236))"
RedeUrbanaSintese_Regic2007.1698,1698,411340,Leópolis,5,Centro Local,não,410640,Cornélio Procópio,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410640,Cornélio Procópio,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410640,Cornélio Procópio,4a,0,,,,,,,,,"MULTILINESTRING ((-50.75148506798308 -23.0804750978601, -50.647484622360174 -23.181475827976236))"
RedeUrbanaSintese_Regic2007.1699,1699,411660,Nova América da Colina,5,Centro Local,não,410640,Cornélio Procópio,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410640,Cornélio Procópio,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410640,Cornélio Procópio,4a,0,,,,,,,,,"MULTILINESTRING ((-50.71848571756493 -23.331476214951714, -50.647484622360174 -23.181475827976236))"
RedeUrbanaSintese_Regic2007.1700,1700,411700,Nova Fátima,5,Centro Local,não,410640,Cornélio Procópio,4a,Centro de Zona A,,,0,,410690,ACP de Curitiba,0,,411370,ACP de Londrina,0,,0,,0,,410640,Cornélio Procópio,0,,410690,ACP de Curitiba,1c,411370,ACP de Londrina,2b,410640,Cornélio Procópio,4a,0,,,,,,,,,"MULTILINESTRING ((-50.564484883975275 -23.432477100557364, -50.647484622360174 -23.181475827976236))"
